created,application_id,ref_type,ref_hash,click_hash,attributed,implicit,device_countrycode,device_brand,device_model,session_user_agent,user_agent,event_uuid,kind,wifi,trans_id,ip_address,device_language
2019-03-11 23:20:00.036,12,1494519392962156891,1464063412233466274,,False,True,2970470518450881158,,5.580204962374873e+18,adjust.com,,ad3f4d6a-645d-4c74-897f-64ffb570862e,app_open,,,3538320912902900168,4.077062198952597e+17
2019-03-11 19:23:20.507,8,1494519392962156891,1750474820184238838,,False,False,2970470518450881158,,2.1369349693676014e+18,adjust.com,,,,,,1420919464536037138,3.3013777759776993e+18
2019-03-11 19:26:30.935,8,1494519392962156891,3871141060866552996,,False,True,2970470518450881158,,3.411305965938992e+18,adjust.com,,2b35ffb0-e03f-40a2-9420-25acd11502bf,app_open,,,7082224285081705285,3.3013777759776993e+18
2019-03-11 20:08:33.784,8,1494519392962156891,1301108634305582550,,False,True,2970470518450881158,,9.14903648623246e+18,adjust.com,,d7b83a1e-870b-43c5-b467-b4e325e9556d,EVENT_Homepage,,,2285189323941349055,3.3013777759776993e+18
2019-03-11 20:28:50.642,8,1494519392962156891,6021034545685248766,,False,False,2970470518450881158,,4.349815524632825e+18,adjust.com,,,,,,382333239973111648,3.3013777759776993e+18
2019-03-11 02:53:46.881,8,1494519392962156891,2202524741654941436,,False,False,2970470518450881158,,2.642580801770593e+17,adjust.com,,,,,,8121860874721486389,3.3013777759776993e+18
2019-03-11 02:18:00.607,8,1494519392962156891,4041410402240008844,,False,False,2970470518450881158,,1.26767685640937e+18,adjust.com,,,,,,658940779618228269,3.3013777759776993e+18
2019-03-11 02:14:32.229,8,1494519392962156891,5086545970819986846,,False,False,2970470518450881158,,1.9906272267732846e+18,adjust.com,,,,,,3102372474001388155,3.3013777759776993e+18
2019-03-11 03:08:33.279,8,1494519392962156891,8076632087247787112,,False,False,2970470518450881158,,2.9282623200704937e+18,adjust.com,,,,,,5651246939348886509,3.3013777759776993e+18
2019-03-11 03:01:40.186,8,1494519392962156891,12589600065022004,,False,True,2970470518450881158,,2.9282623200704937e+18,adjust.com,,9259b01b-cfb5-4102-a641-6dcc36b2da4c,EVENT_Homepage,,,2883338336323000816,3.3013777759776993e+18
2019-03-11 18:08:08.870,8,1494519392962156891,8714663549350627464,,False,False,2970470518450881158,,2.943164026776131e+18,adjust.com,,,,,,7087634575614979857,3.3013777759776993e+18
2019-03-11 18:24:52.169,8,1494519392962156891,4958027992043137674,,False,False,2970470518450881158,,2.9836375404733916e+18,adjust.com,,,,,,7885287655324739305,3.3013777759776993e+18
2019-03-11 12:56:48.070,8,1494519392962156891,8288897808492608844,,False,False,2970470518450881158,,1.1876609915140178e+17,adjust.com,,,,,,1591027521315840376,3.3013777759776993e+18
2019-03-11 12:51:48.227,8,1494519392962156891,2999799069021998814,,False,False,2970470518450881158,,9.14903648623246e+18,adjust.com,,,,,,3149886711727031692,3.3013777759776993e+18
2019-03-11 17:07:59.779,8,1494519392962156891,984794073723414390,,False,True,2970470518450881158,,9.14903648623246e+18,adjust.com,,14cf41d0-64f5-4c71-b221-0b8af6b23dd1,app_open,,,7118561471240397602,3.3013777759776993e+18
2019-03-11 17:09:20.833,8,1494519392962156891,2204288173594591130,,False,False,2970470518450881158,,4.349815524632825e+18,adjust.com,,,,,,8030842337156221646,3.3013777759776993e+18
2019-03-11 17:25:14.509,8,1494519392962156891,1822108248409241787,,False,True,2970470518450881158,,9.14903648623246e+18,adjust.com,,d7943963-e2a1-4916-a544-eec6f68a5ff8,EVENT_OPEN_APP,,,7393933914529538652,3.3013777759776993e+18
2019-03-11 04:48:30.529,8,1494519392962156891,4511066886960517135,,False,False,2970470518450881158,,1.26767685640937e+18,adjust.com,,,,,,1274847670548011498,3.3013777759776993e+18
2019-03-11 04:48:05.131,8,1494519392962156891,3147712459913077056,,False,False,2970470518450881158,,4.349815524632825e+18,adjust.com,,,,,,4561777576416068553,3.3013777759776993e+18
2019-03-11 13:50:17.841,8,1494519392962156891,1586457085849910660,,False,False,2970470518450881158,,1.1876609915140178e+17,adjust.com,,,,,,2671903267767230275,3.3013777759776993e+18
2019-03-11 13:06:49.675,8,1494519392962156891,6505359727895353829,,False,False,2970470518450881158,,1.26767685640937e+18,adjust.com,,,,,,879727528931799026,3.3013777759776993e+18
2019-03-11 15:31:43.063,8,1494519392962156891,1483980417012675315,,False,False,2970470518450881158,,2.943164026776131e+18,adjust.com,,,,,,466639284697970750,3.3013777759776993e+18
2019-03-11 15:45:30.720,8,1494519392962156891,1478646107899079655,,False,False,2970470518450881158,,1.9906272267732846e+18,adjust.com,,,,,,5328350771512499445,3.3013777759776993e+18
2019-03-11 21:16:25.598,8,1494519392962156891,274040957203456599,,False,False,2970470518450881158,,1.26767685640937e+18,adjust.com,,,,,,5872147568975501929,3.3013777759776993e+18
2019-03-11 21:54:41.906,8,1494519392962156891,509786132486156935,,False,False,2970470518450881158,,1.764701447250044e+18,adjust.com,,,,,,1007208741831882603,3.3013777759776993e+18
2019-03-11 22:01:39.438,8,1494519392962156891,5270086130876130823,,False,False,2970470518450881158,,5.580204962374873e+18,adjust.com,,,,,,6549427649004785652,3.3013777759776993e+18
2019-03-11 23:55:31.048,8,1494519392962156891,665971111170604060,,False,False,2970470518450881158,,2.9282623200704937e+18,adjust.com,,,,,,8880694098461379028,3.3013777759776993e+18
2019-03-11 23:55:43.938,8,1494519392962156891,1380294710192923703,,False,False,2970470518450881158,,1.9906272267732846e+18,adjust.com,,,,,,2616017765100545896,3.3013777759776993e+18
2019-03-12 13:28:25.456,8,1494519392962156891,1595462524094978841,,False,False,2970470518450881158,,5.709769229758864e+18,adjust.com,,,,,,3707513601434024920,3.3013777759776993e+18
2019-03-12 13:10:43.467,8,1494519392962156891,3380603638105126540,,False,False,2970470518450881158,,1.9906272267732846e+18,adjust.com,,,,,,1437090297206783620,3.3013777759776993e+18
2019-03-12 12:59:35.134,8,1494519392962156891,133764352277464261,,False,False,2970470518450881158,,1.1876609915140178e+17,adjust.com,,,,,,8950702799043022122,3.3013777759776993e+18
2019-03-12 12:13:05.525,8,1494519392962156891,4604470561708558134,,False,False,2970470518450881158,,2.1369349693676014e+18,adjust.com,,,,,,4486988952286810426,4.060929664968129e+18
2019-03-12 12:55:25.275,8,1494519392962156891,7766164467996674067,,False,True,2970470518450881158,,5.580204962374873e+18,adjust.com,,0cb8ef2e-2a41-43db-864d-260134c6e54b,EVENT_Homepage,,,4642521954904991746,3.3013777759776993e+18
2019-03-12 11:29:15.696,8,1494519392962156891,235868661792419787,,False,False,2970470518450881158,,5.709769229758864e+18,adjust.com,,,,,,1611009753752785166,3.3013777759776993e+18
2019-03-12 11:04:40.922,8,1494519392962156891,3129511836481108800,,False,False,2970470518450881158,,5.580204962374873e+18,adjust.com,,,,,,1460643070986762398,3.3013777759776993e+18
2019-03-12 16:36:54.130,8,1494519392962156891,2234613327604007164,,False,False,2970470518450881158,,9.14903648623246e+18,adjust.com,,,,,,1133080526784160423,3.3013777759776993e+18
2019-03-12 02:57:47.984,8,1494519392962156891,4534744227757395981,,False,False,2970470518450881158,,9.14903648623246e+18,adjust.com,,,,,,1085631222830651205,3.3013777759776993e+18
2019-03-12 03:50:21.075,8,1494519392962156891,4454393849066089301,,False,False,2970470518450881158,,9.14903648623246e+18,adjust.com,,,,,,3706269804279906228,3.3013777759776993e+18
2019-03-12 18:59:11.985,8,1494519392962156891,1923047951215405918,,False,False,2970470518450881158,,2.642580801770593e+17,adjust.com,,,,,,3485675963222840836,3.3013777759776993e+18
2019-03-12 18:12:29.518,8,1494519392962156891,2958006642242454930,,False,False,2970470518450881158,,1.26767685640937e+18,adjust.com,,,,,,3923827660250499691,3.3013777759776993e+18
2019-03-12 00:12:48.289,8,1494519392962156891,6990723277290201828,,False,True,2970470518450881158,,2.9836375404733916e+18,adjust.com,,f1ec2207-e5f8-4bfe-b4da-94307bad076d,EVENT_Homepage,,,307851843401468776,3.3013777759776993e+18
2019-03-12 02:38:54.604,8,1494519392962156891,3522294363014029876,,False,True,2970470518450881158,,5.580204962374873e+18,adjust.com,,d0f31046-d8f5-41e2-8105-5a56b5a15aef,EVENT_Homepage,,,6649991019736878688,3.3013777759776993e+18
2019-03-12 16:09:14.076,8,1494519392962156891,4685896119848204477,,False,True,2970470518450881158,,9.14903648623246e+18,adjust.com,,dde5adad-c01c-4c45-b96f-397104029596,EVENT_Homepage,,,6519847355309645725,3.3013777759776993e+18
2019-03-12 16:05:56.700,8,1494519392962156891,5133804182418509068,,False,False,2970470518450881158,,1.26767685640937e+18,adjust.com,,,,,,1253860301067107342,3.3013777759776993e+18
2019-03-12 20:11:47.942,8,1494519392962156891,3675497296334369632,,False,False,2970470518450881158,,1.764701447250044e+18,adjust.com,,,,,,3552810277579983153,3.3013777759776993e+18
2019-03-12 20:02:19.329,8,1494519392962156891,7148353420111836587,,False,False,2970470518450881158,,9.14903648623246e+18,adjust.com,,,,,,1610448181383373409,3.3013777759776993e+18
2019-03-12 14:45:08.709,8,1494519392962156891,7205506327073044687,,False,False,2970470518450881158,,1.764701447250044e+18,adjust.com,,,,,,2985715006800534683,4.060929664968129e+18
2019-03-12 19:12:42.038,8,1494519392962156891,8803439270474689330,,False,False,2970470518450881158,,2.1369349693676014e+18,adjust.com,,,,,,8757189912974513796,3.3013777759776993e+18
2019-03-12 15:43:02.749,8,1494519392962156891,8366032244973788285,,False,False,2970470518450881158,,2.366729824634949e+18,adjust.com,,,,,,444332295461527253,3.3013777759776993e+18
2019-03-12 14:57:06.603,8,1494519392962156891,6294639721112506112,,False,False,2970470518450881158,,2.9282623200704937e+18,adjust.com,,,,,,8637439235824939801,3.3013777759776993e+18
2019-03-12 21:30:32.768,8,1494519392962156891,3542459969971343883,,False,False,2970470518450881158,,5.709769229758864e+18,adjust.com,,,,,,3594300862566516489,3.3013777759776993e+18
2019-03-12 22:54:52.782,8,1494519392962156891,2096852018933129339,,False,True,2970470518450881158,,9.14903648623246e+18,adjust.com,,741e9fda-f6e0-4e86-927c-2407c378a1bf,app_open,,,2045653164461064262,3.3013777759776993e+18
2019-03-12 22:56:09.132,8,1494519392962156891,8255808450878881952,,False,False,2970470518450881158,,4.349815524632825e+18,adjust.com,,,,,,8032977121710304712,3.3013777759776993e+18
2019-03-12 22:47:32.263,8,1494519392962156891,2180005556138896375,,False,False,2970470518450881158,,2.9836375404733916e+18,adjust.com,,,,,,7446605185953480391,3.3013777759776993e+18
2019-03-12 22:25:34.254,8,1494519392962156891,6574724535874675472,,False,True,2970470518450881158,,1.1876609915140178e+17,adjust.com,,f2601297-dcec-4b5e-8514-682fa14d3401,EVENT_Homepage,,,4047515703044667984,3.3013777759776993e+18
2019-03-12 22:23:31.487,8,1494519392962156891,2689158357454731145,,False,True,2970470518450881158,,9.14903648623246e+18,adjust.com,,f71fbbfa-dc8b-42ab-b29d-1fadbe5c4a2a,app_open,,,7202158646937396267,3.3013777759776993e+18
2019-03-12 22:31:55.149,8,1494519392962156891,1895778940069722333,,False,True,2970470518450881158,,9.14903648623246e+18,adjust.com,,77de689a-87fb-4246-9122-87bef19e13db,app_open,,,3941226104361281727,3.3013777759776993e+18
2019-03-12 15:38:51.812,8,1494519392962156891,8611557839241049006,,False,False,2970470518450881158,,5.580204962374873e+18,adjust.com,,,,,,6287944956703199289,3.3013777759776993e+18
2019-03-12 19:07:31.591,8,1494519392962156891,4424921869962083331,,False,True,2970470518450881158,,4.349815524632825e+18,adjust.com,,6eb9e76a-09ec-4e6e-a137-2600e9a6424c,EVENT_Homepage,,,61024860218586894,4.060929664968129e+18
2019-03-12 19:40:46.138,8,1494519392962156891,3004791753940082105,,False,True,2970470518450881158,,5.580204962374873e+18,adjust.com,,15e2f1ff-c8f9-45bc-aff8-d9d89482215b,app_open,,,7299061778133110312,3.3013777759776993e+18
2019-03-12 17:47:44.681,8,1494519392962156891,2742935281923790224,,False,False,2970470518450881158,,2.943164026776131e+18,adjust.com,,,,,,184815832686463971,3.3013777759776993e+18
2019-03-12 23:21:17.943,8,1494519392962156891,107282684840551622,,False,False,2970470518450881158,,2.1369349693676014e+18,adjust.com,,,,,,4407458752677520526,3.3013777759776993e+18
2019-03-12 23:00:57.531,8,1494519392962156891,4052925976839346095,,False,False,2970470518450881158,,1.1876609915140178e+17,adjust.com,,,,,,8863301209987321690,3.3013777759776993e+18
2019-03-12 23:32:57.420,8,1494519392962156891,4020576256790044663,,False,True,2970470518450881158,,2.9282623200704937e+18,adjust.com,,a957a964-6978-4f28-9ae4-94cee752864e,app_open,,,469802974360402450,3.3013777759776993e+18
2019-03-12 23:32:31.519,8,1494519392962156891,6167166265054659406,,False,True,2970470518450881158,,7.815352521600953e+18,adjust.com,,adc16aed-1c2c-4b07-91f2-3e93ef6f3487,app_open,,,3735690790091920933,3.3013777759776993e+18
2019-03-12 23:55:48.621,8,1494519392962156891,8750312884976346986,,False,False,2970470518450881158,,2.9282623200704937e+18,adjust.com,,,,,,862319419663960397,3.3013777759776993e+18
2019-03-13 20:22:42.718,8,1494519392962156891,5734298852862646965,,False,False,2970470518450881158,,8.55777653441045e+18,adjust.com,,,,,,7257692875811371905,3.3013777759776993e+18
2019-03-13 02:09:12.977,8,1494519392962156891,5682467645024668171,,False,False,2970470518450881158,,2.943164026776131e+18,adjust.com,,,,,,6744224787958379434,3.3013777759776993e+18
2019-03-13 02:06:56.024,8,1494519392962156891,7535565917421041784,,False,False,2970470518450881158,,2.9282623200704937e+18,adjust.com,,,,,,3988085757614519328,3.3013777759776993e+18
2019-03-13 02:28:22.137,8,1494519392962156891,6761224093609603851,,False,False,2970470518450881158,,5.580204962374873e+18,adjust.com,,,,,,3314850814852675747,3.3013777759776993e+18
2019-03-13 02:25:03.078,8,1494519392962156891,3274203096642390132,,False,False,2970470518450881158,,2.9836375404733916e+18,adjust.com,,,,,,9019617372270014373,3.3013777759776993e+18
2019-03-13 02:12:08.017,8,1494519392962156891,3278740234351619851,,False,False,2970470518450881158,,1.1876609915140178e+17,adjust.com,,,,,,215961063696592123,3.3013777759776993e+18
2019-03-13 02:53:35.028,8,1494519392962156891,3602300030042730837,,False,False,2970470518450881158,,2.9282623200704937e+18,adjust.com,,,,,,6501454276194424385,3.3013777759776993e+18
2019-03-13 00:06:11.561,8,1494519392962156891,6870039342131180749,,False,True,2970470518450881158,,1.26767685640937e+18,adjust.com,,1122b514-d56a-4a4d-b33e-667e02b9754f,EVENT_Homepage,,,6195059763417465954,3.3013777759776993e+18
2019-03-13 00:50:15.891,8,1494519392962156891,8564256068092632479,,False,False,2970470518450881158,,1.9906272267732846e+18,adjust.com,,,,,,7959175989551565026,3.3013777759776993e+18
2019-03-13 00:35:08.379,8,1494519392962156891,6834180598357826234,,False,False,2970470518450881158,,5.580204962374873e+18,adjust.com,,,,,,5289874630342838539,3.3013777759776993e+18
2019-03-13 01:56:29.329,8,1494519392962156891,5102655095588528197,,False,False,2970470518450881158,,2.9836375404733916e+18,adjust.com,,,,,,3904013538141273834,3.3013777759776993e+18
2019-03-13 01:12:44.219,8,1494519392962156891,1151765050234538818,,False,True,2970470518450881158,,2.642580801770593e+17,adjust.com,,6a7f760e-92af-4642-b6e9-4c973411c573,EVENT_Homepage,,,4084231610750323550,4.060929664968129e+18
2019-03-13 01:31:52.169,8,1494519392962156891,1966958719354699607,,False,False,2970470518450881158,,2.943164026776131e+18,adjust.com,,,,,,3321939506780846069,3.3013777759776993e+18
2019-03-13 01:23:18.565,8,1494519392962156891,7203451352929824186,,False,False,2970470518450881158,,9.14903648623246e+18,adjust.com,,,,,,346051667599291087,3.3013777759776993e+18
2019-03-13 01:24:54.970,8,1494519392962156891,2467364832614069749,,False,False,2970470518450881158,,2.9282623200704937e+18,adjust.com,,,,,,3453642813918946847,3.3013777759776993e+18
2019-03-13 01:27:29.755,8,1494519392962156891,1125526894272106490,,False,False,2970470518450881158,,2.642580801770593e+17,adjust.com,,,,,,1051267847518026319,3.3013777759776993e+18
2019-03-13 16:49:04.475,8,1494519392962156891,7298780310652115613,,False,True,2970470518450881158,,8.35457360746762e+18,adjust.com,,c84f8766-8389-41e5-9090-8c612ab774c3,EVENT_Homepage,,,1393002918394025970,3.3013777759776993e+18
2019-03-13 16:49:04.133,8,1494519392962156891,7298780310652115613,,False,True,2970470518450881158,,8.35457360746762e+18,adjust.com,,4f6a860a-c85b-42e6-b07b-5128c22d43b6,EVENT_Homepage,,,1393002918394025970,3.3013777759776993e+18
2019-03-13 03:39:09.814,8,1494519392962156891,927696413830528696,,False,True,2970470518450881158,,1.26767685640937e+18,adjust.com,,3081e859-0032-4b79-a1d7-b1b873af8755,EVENT_Homepage,,,465242483165068858,4.060929664968129e+18
2019-03-13 03:47:30.870,8,1494519392962156891,6608266661159097165,,False,False,2970470518450881158,,1.26767685640937e+18,adjust.com,,,,,,4883815267112990355,3.3013777759776993e+18
2019-03-13 18:37:37.768,8,1494519392962156891,5428120276072863577,,False,True,2970470518450881158,,1.1876609915140178e+17,adjust.com,,04d27cec-d039-4785-b5c8-b6b5f287bd13,EVENT_OPEN_APP,,,7532709266978239544,3.3013777759776993e+18
2019-03-13 04:07:44.254,8,1494519392962156891,6839891265516515171,,False,False,2970470518450881158,,2.1369349693676014e+18,adjust.com,,,,,,8789900994574391997,4.060929664968129e+18
2019-03-13 22:53:17.822,8,1494519392962156891,7373358606825450028,,False,False,2970470518450881158,,1.26767685640937e+18,adjust.com,,,,,,7572522416442388437,3.3013777759776993e+18
2019-03-13 17:56:03.412,8,1494519392962156891,5466408851328843436,,False,True,2970470518450881158,,2.9836375404733916e+18,adjust.com,,86d15ee6-a62c-4059-b430-80f30f119af3,EVENT_Homepage,,,881506907568357018,3.3013777759776993e+18
2019-03-13 17:19:49.884,8,1494519392962156891,6841904787683987904,,False,True,2970470518450881158,,4.349815524632825e+18,adjust.com,,c9b53377-abc6-4830-9f97-9a8f4a74c48a,EVENT_Homepage,,,8218614413817459615,3.3013777759776993e+18
2019-03-13 17:35:56.072,8,1494519392962156891,5881939520749464144,,False,True,2970470518450881158,,1.1876609915140178e+17,adjust.com,,71102f8f-5713-4042-a9e7-5ecebf0e3a1a,EVENT_Homepage,,,3215035549771631640,3.3013777759776993e+18
2019-03-13 15:37:28.578,8,1494519392962156891,2413207313454480395,,False,True,2970470518450881158,,9.14903648623246e+18,adjust.com,,b57e9507-480c-4e61-bc18-f658d18bd5e1,EVENT_OPEN_APP,,,1538879567811868213,3.3013777759776993e+18
2019-03-13 15:32:31.888,8,1494519392962156891,1272475917690537719,,False,False,2970470518450881158,,1.9906272267732846e+18,adjust.com,,,,,,4597690385423750081,3.3013777759776993e+18
2019-03-13 13:00:14.828,8,1494519392962156891,4365320039459307566,,False,False,2970470518450881158,,2.366729824634949e+18,adjust.com,,,,,,7256228918582454381,3.3013777759776993e+18
2019-03-13 13:02:54.933,8,1494519392962156891,706471343693759256,,False,False,2970470518450881158,,1.26767685640937e+18,adjust.com,,,,,,3844141999349487773,3.3013777759776993e+18
2019-03-13 13:05:27.982,8,1494519392962156891,8453242197520217458,,False,True,2970470518450881158,,2.9836375404733916e+18,adjust.com,,b8fd782c-9866-4032-bcf7-1fc5c1bbc320,EVENT_Homepage,,,3129031067581696864,3.3013777759776993e+18
2019-03-13 21:02:44.346,8,1494519392962156891,7148283167887867856,,False,True,2970470518450881158,,2.9282623200704937e+18,adjust.com,,80367fae-11d1-4e4b-922f-8126d9d4e4ce,EVENT_Homepage,,,910015066407949454,3.3013777759776993e+18
2019-03-13 21:39:42.474,8,1494519392962156891,831892238429022283,,False,False,2970470518450881158,,1.1876609915140178e+17,adjust.com,,,,,,4940237654735403182,3.3013777759776993e+18
2019-03-13 11:16:38.224,8,1494519392962156891,5047537294672318830,,False,False,2970470518450881158,,8.35457360746762e+18,adjust.com,,,,,,4562157105125521730,3.3013777759776993e+18
2019-03-13 23:42:07.971,8,1494519392962156891,154313802769544409,,False,True,2970470518450881158,,3.624089450035605e+18,adjust.com,,12e2b75c-066d-4ae6-b58c-e6ae8db4340e,EVENT_LISTINGVIEW_FLIGHT,,,7833422721300884983,3.3013777759776993e+18
2019-03-10 16:15:02.127,8,1494519392962156891,4248636846955371648,,False,True,2970470518450881158,,2.9282623200704937e+18,adjust.com,,060049fa-b3dc-4bc7-ad98-ba1ff2fa4df6,EVENT_Homepage,,,1589692335574156424,3.3013777759776993e+18
2019-03-10 16:27:56.492,8,1494519392962156891,3040191716134960570,,False,False,2970470518450881158,,1.1876609915140178e+17,adjust.com,,,,,,1912155493785950737,3.3013777759776993e+18
2019-03-10 16:27:58.274,8,1494519392962156891,3040191716134960570,,False,True,2970470518450881158,,1.1876609915140178e+17,adjust.com,,332cae80-8dbb-434e-8acd-f84f10280634,EVENT_Homepage,,,1912155493785950737,3.3013777759776993e+18
2019-03-10 11:26:47.990,8,1494519392962156891,548880474718712867,,False,False,2970470518450881158,,3.051015575917969e+18,adjust.com,,,,,,6698267792807639729,3.3013777759776993e+18
2019-03-10 10:50:40.936,8,1494519392962156891,3535562386079541574,,False,False,2970470518450881158,,1.26767685640937e+18,adjust.com,,,,,,1537248804414589634,3.3013777759776993e+18
2019-03-10 00:10:22.056,8,1494519392962156891,735956534472145697,,False,False,2970470518450881158,,8.55777653441045e+18,adjust.com,,,,,,7601573121375732707,3.3013777759776993e+18
2019-03-10 00:50:04.428,8,1494519392962156891,5360440522509782646,,False,False,2970470518450881158,,2.9282623200704937e+18,adjust.com,,,,,,2340110872520694094,3.3013777759776993e+18
2019-03-10 14:53:34.250,8,1494519392962156891,3776447259165823713,,False,False,2970470518450881158,,8.176065839394605e+18,adjust.com,,,,,,3282920627683277673,3.3013777759776993e+18
2019-03-10 14:54:44.027,8,1494519392962156891,2987878111541902309,,False,False,2970470518450881158,,9.14903648623246e+18,adjust.com,,,,,,3903019640294216958,3.3013777759776993e+18
2019-03-10 14:45:56.702,8,1494519392962156891,2132159988970489351,,False,False,2970470518450881158,,9.074459659458808e+18,adjust.com,,,,,,2375338591760931189,3.3013777759776993e+18
2019-03-10 00:38:12.920,8,1494519392962156891,953456996125651384,,False,False,2970470518450881158,,3.051015575917969e+18,adjust.com,,,,,,7512832229680528644,3.3013777759776993e+18
2019-03-10 01:00:38.346,8,1494519392962156891,7642743747547977769,,False,False,2970470518450881158,,2.943164026776131e+18,adjust.com,,,,,,1695194466590319466,3.3013777759776993e+18
2019-03-10 01:47:55.253,8,1494519392962156891,8436928199990051574,,False,False,2970470518450881158,,1.26767685640937e+18,adjust.com,,,,,,974395180525372671,3.3013777759776993e+18
2019-03-10 03:46:41.883,8,1494519392962156891,8356597113195794537,,False,True,2970470518450881158,,5.952784965815108e+17,adjust.com,,39c2f77e-1349-4d54-b8ac-024cfba25a11,EVENT_Homepage,,,9145085807740785554,3.3013777759776993e+18
2019-03-10 01:51:15.897,8,1494519392962156891,2983112162667018041,,False,False,2970470518450881158,,8.176065839394605e+18,adjust.com,,,,,,3199156838021728496,3.3013777759776993e+18
2019-03-10 01:54:21.216,8,1494519392962156891,226128110141065297,,False,False,2970470518450881158,,2.943164026776131e+18,adjust.com,,,,,,4718202671469436660,3.3013777759776993e+18
2019-03-10 20:20:43.661,8,1494519392962156891,8957436670836408071,,False,True,2970470518450881158,,2.1369349693676014e+18,adjust.com,,425639d1-1606-416b-8546-7e783b897118,EVENT_Homepage,,,5281072549900545133,3.3013777759776993e+18
2019-03-10 22:50:54.189,8,1494519392962156891,494665102618352182,,False,False,2970470518450881158,,2.1369349693676014e+18,adjust.com,,,,,,810631810978476884,3.3013777759776993e+18
2019-03-10 22:26:34.316,8,1494519392962156891,2469074105894377350,,False,False,2970470518450881158,,9.14903648623246e+18,adjust.com,,,,,,8936927727848663762,3.3013777759776993e+18
2019-03-10 22:27:54.382,8,1494519392962156891,5737324138926393016,,False,True,2970470518450881158,,2.1369349693676014e+18,adjust.com,,3822e97d-d8af-4fb7-9aa2-0ee8eae5f423,EVENT_Homepage,,,3116624300138151118,3.3013777759776993e+18
2019-03-10 22:10:24.665,8,1494519392962156891,7397007204544703438,,False,True,2970470518450881158,,1.26767685640937e+18,adjust.com,,4340027b-d4ae-4a44-911e-fdbda6ba8d7a,EVENT_Homepage,,,5946421852059019473,3.3013777759776993e+18
2019-03-10 22:37:15.909,8,1494519392962156891,4242400937630303008,,False,True,2970470518450881158,,2.9282623200704937e+18,adjust.com,,047b437c-0f44-4681-b476-fa79a1b56e73,app_open,,,5367524028825190240,3.3013777759776993e+18
2019-03-10 22:43:03.097,8,1494519392962156891,8594557191253114979,,False,True,2970470518450881158,,2.1369349693676014e+18,adjust.com,,1d61e4dc-f942-4ab6-b2c5-d51de9b92d44,EVENT_PROMO,,,7787918237761355679,3.3013777759776993e+18
2019-03-10 20:04:42.548,8,1494519392962156891,952571203149218647,,False,True,2970470518450881158,,4.349815524632825e+18,adjust.com,,9f8b0119-ad78-451e-8035-7ca8f9b2c7f3,EVENT_Homepage,,,7537242032491778556,3.3013777759776993e+18
2019-03-10 20:52:09.369,8,1494519392962156891,4027291390272013225,,False,False,2970470518450881158,,1.26767685640937e+18,adjust.com,,,,,,6269176318503626162,3.3013777759776993e+18
2019-03-10 05:14:45.377,8,1494519392962156891,7564140602411959560,,False,False,2970470518450881158,,1.26767685640937e+18,adjust.com,,,,,,2888190490543217112,3.3013777759776993e+18
2019-03-10 12:29:44.227,8,1494519392962156891,3382733438354480337,,False,False,2970470518450881158,,2.9282623200704937e+18,adjust.com,,,,,,1450992203244098740,3.3013777759776993e+18
2019-03-10 12:25:26.339,8,1494519392962156891,8408091098802637190,,False,False,2970470518450881158,,2.9836375404733916e+18,adjust.com,,,,,,4564670858386223748,3.3013777759776993e+18
2019-03-10 18:42:27.490,8,1494519392962156891,6348738921837451374,,False,True,2970470518450881158,,1.1876609915140178e+17,adjust.com,,da9935f3-6b79-4677-8e38-73a2bedc4fae,EVENT_Homepage,,,489459252910824415,3.3013777759776993e+18
2019-03-10 18:15:10.830,8,1494519392962156891,4829801421962307405,,False,True,2970470518450881158,,2.9836375404733916e+18,adjust.com,,f172a65c-df6c-475e-8377-c83cda9beb77,EVENT_Homepage,,,7565862237889864023,3.3013777759776993e+18
2019-03-10 18:15:05.825,8,1494519392962156891,4829801421962307405,,False,False,2970470518450881158,,2.9836375404733916e+18,adjust.com,,,,,,7565862237889864023,3.3013777759776993e+18
2019-03-10 18:23:16.533,8,1494519392962156891,6287535310262281355,,False,False,2970470518450881158,,8.35457360746762e+18,adjust.com,,,,,,5441983007564555854,3.3013777759776993e+18
2019-03-10 18:08:13.821,8,1494519392962156891,7570134445015102069,,False,False,2970470518450881158,,9.14903648623246e+18,adjust.com,,,,,,7536462406865880172,3.3013777759776993e+18
2019-03-10 17:48:43.466,8,1494519392962156891,3772313100162339701,,False,False,2970470518450881158,,1.1876609915140178e+17,adjust.com,,,,,,3948510112665960383,3.3013777759776993e+18
2019-03-10 17:43:20.448,8,1494519392962156891,5283352447506064968,,False,False,2970470518450881158,,2.1369349693676014e+18,adjust.com,,,,,,6284933640093945075,3.3013777759776993e+18
2019-03-10 17:25:42.981,8,1494519392962156891,2052434899160935311,,False,False,2970470518450881158,,2.1369349693676014e+18,adjust.com,,,,,,3362440527202119781,3.3013777759776993e+18
2019-03-10 13:25:46.945,8,1494519392962156891,7434324618780878706,,False,True,2970470518450881158,,9.14903648623246e+18,adjust.com,,52c50304-3cb6-450f-98e9-d553458d0960,EVENT_Homepage,,,1905056835390472302,3.3013777759776993e+18
2019-03-10 02:01:31.244,8,1494519392962156891,5497319852401313164,,False,True,2970470518450881158,,2.642580801770593e+17,adjust.com,,61f94e88-5b51-4dc7-b7f5-0410764452a5,EVENT_Homepage,,,3129575900169748028,3.3013777759776993e+18
